11.96	-25.7661
11.97	-25.7188
11.98	-25.6713
11.99	-25.6235
12	-25.5754
12.01	-25.5272
12.02	-25.4787
12.03	-25.4299
12.04	-25.3809
12.05	-25.3317
12.06	-25.2822
12.07	-25.2325
12.08	-25.1825
12.09	-25.1323
12.1	-25.0819
12.11	-25.0312
12.12	-24.9803
12.13	-24.9292
12.14	-24.8778
12.15	-24.8262
12.16	-24.7743
12.17	-24.7222
12.18	-24.6699
12.19	-24.6173
12.2	-24.5645
12.21	-24.5115
12.22	-24.4583
12.23	-24.4048
12.24	-24.351
12.25	-24.2971
12.26	-24.2429
12.27	-24.1885
12.28	-24.1338
12.29	-24.0789
12.3	-24.0238
12.31	-23.9685
12.32	-23.9129
12.33	-23.8571
12.34	-23.8011
12.35	-23.7448
12.36	-23.6884
12.37	-23.6317
12.38	-23.5747
12.39	-23.5176
12.4	-23.4602
12.41	-23.4026
12.42	-23.3448
12.43	-23.2867
12.44	-23.2285
12.45	-23.17
12.46	-23.1113
12.47	-23.0523
12.48	-22.9932
12.49	-22.9338
12.5	-22.8742
12.51	-22.8144
12.52	-22.7544
12.53	-22.6941
12.54	-22.6337
12.55	-22.573
12.56	-22.5121
12.57	-22.451
12.58	-22.3897
12.59	-22.3281
12.6	-22.2664
12.61	-22.2044
12.62	-22.1423
12.63	-22.0799
12.64	-22.0173
12.65	-21.9545
12.66	-21.8914
12.67	-21.8282
12.68	-21.7648
12.69	-21.7011
12.7	-21.6373
12.71	-21.5732
12.72	-21.5089
12.73	-21.4445
12.74	-21.3798
12.75	-21.3149
12.76	-21.2498
12.77	-21.1845
12.78	-21.119
12.79	-21.0533
12.8	-20.9874
12.81	-20.9213
12.82	-20.855
12.83	-20.7885
12.84	-20.7218
12.85	-20.6549
12.86	-20.5878
12.87	-20.5205
12.88	-20.453
12.89	-20.3853
12.9	-20.3174
12.91	-20.2494
12.92	-20.1811
12.93	-20.1126
12.94	-20.0439
12.95	-19.9751
12.96	-19.906
12.97	-19.8368
12.98	-19.7674
12.99	-19.6978
13	-19.6279
13.01	-19.5579
13.02	-19.4878
13.03	-19.4174
13.04	-19.3468
13.05	-19.2761
13.06	-19.2051
13.07	-19.134
13.08	-19.0627
13.09	-18.9912
13.1	-18.9196
13.11	-18.8477
13.12	-18.7757
13.13	-18.7035
13.14	-18.6311
13.15	-18.5585
13.16	-18.4858
13.17	-18.4128
13.18	-18.3397
13.19	-18.2664
13.2	-18.193
13.21	-18.1193
13.22	-18.0455
13.23	-17.9715
13.24	-17.8974
13.25	-17.8231
13.26	-17.7486
13.27	-17.6739
13.28	-17.599
13.29	-17.524
13.3	-17.4488
13.31	-17.3735
13.32	-17.298
13.33	-17.2223
13.34	-17.1464
13.35	-17.0704
13.36	-16.9942
13.37	-16.9179
13.38	-16.8413
13.39	-16.7647
13.4	-16.6878
13.41	-16.6108
13.42	-16.5337
13.43	-16.4564
13.44	-16.3789
13.45	-16.3012
13.46	-16.2234
13.47	-16.1455
13.48	-16.0674
13.49	-15.9891
13.5	-15.9107
13.51	-15.8321
13.52	-15.7534
13.53	-15.6745
13.54	-15.5955
13.55	-15.5163
13.56	-15.437
13.57	-15.3575
13.58	-15.2779
13.59	-15.1981
13.6	-15.1182
13.61	-15.0381
13.62	-14.9579
13.63	-14.8775
13.64	-14.797
13.65	-14.7163
13.66	-14.6356
13.67	-14.5546
13.68	-14.4735
13.69	-14.3923
13.7	-14.311
13.71	-14.2295
13.72	-14.1478
13.73	-14.0661
13.74	-13.9841
13.75	-13.9021
13.76	-13.8199
13.77	-13.7376
13.78	-13.6552
13.79	-13.5726
13.8	-13.4899
13.81	-13.407
13.82	-13.3241
13.83	-13.2409
13.84	-13.1577
13.85	-13.0744
13.86	-12.9909
13.87	-12.9073
13.88	-12.8235
13.89	-12.7397
13.9	-12.6557
13.91	-12.5716
13.92	-12.4873
13.93	-12.403
13.94	-12.3185
13.95	-12.2339
13.96	-12.1492
13.97	-12.0644
13.98	-11.9794
13.99	-11.8943
14	-11.8092
14.01	-11.7239
14.02	-11.6384
14.03	-11.5529
14.04	-11.4673
14.05	-11.3815
14.06	-11.2957
14.07	-11.2097
14.08	-11.1236
14.09	-11.0374
14.1	-10.9511
14.11	-10.8647
14.12	-10.7782
14.13	-10.6916
14.14	-10.6049
14.15	-10.5181
14.16	-10.4311
14.17	-10.3441
14.18	-10.257
14.19	-10.1698
14.2	-10.0824
14.21	-9.99502
14.22	-9.90749
14.23	-9.81988
14.24	-9.73216
14.25	-9.64435
14.26	-9.55645
14.27	-9.46845
14.28	-9.38036
14.29	-9.29218
14.3	-9.20391
14.31	-9.11555
14.32	-9.0271
14.33	-8.93856
14.34	-8.84993
14.35	-8.76122
14.36	-8.67242
14.37	-8.58354
14.38	-8.49457
14.39	-8.40552
14.4	-8.31639
14.41	-8.22717
14.42	-8.13788
14.43	-8.04851
14.44	-7.95905
14.45	-7.86952
14.46	-7.77992
14.47	-7.69023
14.48	-7.60047
14.49	-7.51064
14.5	-7.42074
14.51	-7.33076
14.52	-7.24071
14.53	-7.15058
14.54	-7.06039
14.55	-6.97013
14.56	-6.8798
14.57	-6.78941
14.58	-6.69895
14.59	-6.60842
14.6	-6.51783
14.61	-6.42717
14.62	-6.33645
14.63	-6.24567
14.64	-6.15483
14.65	-6.06392
